datetime,water_level,pressure,water_temp
2022-01-23 09:00:00,0.441,1017.0,3.5
2022-01-23 10:00:00,0.227,1016.4,3.5
2022-01-23 11:00:00,0.205,1016.4,3.5
2022-01-23 12:00:00,0.361,1016.2,3.5
2022-01-23 13:00:00,0.745,1015.7,3.3
2022-01-23 14:00:00,1.133,1015.0,4.4
2022-01-23 15:00:00,1.387,1014.5,4.0
2022-01-23 16:00:00,1.479,1013.8,3.8
2022-01-23 17:00:00,1.453,1012.3,3.8
2022-01-23 18:00:00,1.307,1010.9,3.8
2022-01-23 19:00:00,1.042,1010.1,3.9
2022-01-23 20:00:00,0.723,1009.5,4.0
2022-01-23 21:00:00,0.469,1009.0,3.9
2022-01-23 22:00:00,0.29,1009.0,3.8
2022-01-23 23:00:00,0.216,1009.5,3.8
2022-01-24 00:00:00,0.291,1009.7,3.7
2022-01-24 01:00:00,0.532,1010.0,3.7
2022-01-24 02:00:00,0.845,1010.2,3.6
2022-01-24 03:00:00,1.138,1009.7,4.0
2022-01-24 04:00:00,1.323,1009.5,3.9
2022-01-24 05:00:00,1.461,1009.3,3.9
2022-01-24 06:00:00,1.463,1009.0,3.9
2022-01-24 07:00:00,1.254,1009.4,3.9
2022-01-24 08:00:00,0.991,1009.8,3.9
2022-01-24 09:00:00,0.685,1010.1,3.9
2022-01-24 10:00:00,0.463,1010.7,3.8
2022-01-24 11:00:00,0.299,1011.4,3.7
2022-01-24 12:00:00,0.274,1012.3,3.7
2022-01-24 13:00:00,0.492,1013.4,3.6
2022-01-24 14:00:00,0.863,1014.2,3.5
2022-01-24 15:00:00,1.211,1014.4,3.4
2022-01-24 16:00:00,1.386,1014.1,4.1
2022-01-24 17:00:00,1.42,1013.0,3.9
2022-01-24 18:00:00,1.405,1012.7,3.9
2022-01-24 19:00:00,1.284,1012.1,4.1
2022-01-24 20:00:00,1.063,1011.4,4.0
2022-01-24 21:00:00,0.751,1012.1,4.0
2022-01-24 22:00:00,0.553,1012.3,3.8
2022-01-24 23:00:00,0.415,1012.4,3.7
2022-01-25 00:00:00,0.391,1012.4,3.9
2022-01-25 01:00:00,0.487,1012.1,3.4
2022-01-25 02:00:00,0.729,1012.0,3.4
2022-01-25 03:00:00,1.005,1012.0,3.5
2022-01-25 04:00:00,1.281,1011.7,3.9
2022-01-25 05:00:00,1.522,1011.4,3.7
2022-01-25 06:00:00,1.687,1010.5,3.9
2022-01-25 07:00:00,1.633,1010.4,3.6
2022-01-25 08:00:00,1.353,1010.7,4.0
2022-01-25 09:00:00,1.002,1010.8,3.8
2022-01-25 10:00:00,0.705,1010.8,3.8
2022-01-25 11:00:00,0.555,1011.3,3.7
2022-01-25 12:00:00,0.405,1011.5,3.6
2022-01-25 13:00:00,0.378,1012.9,3.6
2022-01-25 14:00:00,0.536,1014.0,3.5
2022-01-25 15:00:00,0.867,1014.5,3.5
2022-01-25 16:00:00,1.196,1014.9,3.9
2022-01-25 17:00:00,1.327,1014.6,3.9
2022-01-25 18:00:00,1.344,1014.1,3.8
2022-01-25 19:00:00,1.296,1014.4,3.9
2022-01-25 20:00:00,1.117,1014.9,4.0
2022-01-25 21:00:00,0.895,1015.4,3.8
2022-01-25 22:00:00,0.637,1016.6,3.8
2022-01-25 23:00:00,0.445,1017.8,3.7
2022-01-26 00:00:00,0.274,1018.9,3.7
2022-01-26 01:00:00,0.187,1019.7,3.7
2022-01-26 02:00:00,0.251,1020.5,3.6
2022-01-26 03:00:00,0.488,1021.3,3.4
2022-01-26 04:00:00,0.777,1021.8,3.4
2022-01-26 05:00:00,1.098,1022.0,3.7
2022-01-26 06:00:00,1.356,1022.3,3.8
2022-01-26 07:00:00,1.538,1023.2,3.5
2022-01-26 08:00:00,1.467,1024.0,3.8
2022-01-26 09:00:00,1.209,1024.3,3.4
2022-01-26 10:00:00,0.875,1025.1,3.8
2022-01-26 11:00:00,0.604,1025.8,3.0
2022-01-26 12:00:00,0.421,1026.5,2.9
2022-01-26 13:00:00,0.278,1027.6,3.2
2022-01-26 14:00:00,0.268,1028.4,3.3
2022-01-26 15:00:00,0.488,1028.8,3.1
2022-01-26 16:00:00,0.722,1028.7,3.2
2022-01-26 17:00:00,0.883,1027.8,3.0
2022-01-26 18:00:00,0.976,1027.3,4.0
2022-01-26 19:00:00,1.041,1027.2,3.9
2022-01-26 20:00:00,1.087,1027.3,3.6
2022-01-26 21:00:00,0.974,1027.8,3.4
2022-01-26 22:00:00,0.805,1028.6,3.1
2022-01-26 23:00:00,0.516,1029.8,3.0
2022-01-27 00:00:00,0.32,1030.6,3.3
2022-01-27 01:00:00,0.156,1031.5,3.5
2022-01-27 02:00:00,0.051,1032.0,3.3
2022-01-27 03:00:00,0.108,1032.2,3.2
2022-01-27 04:00:00,0.43,1032.3,2.9
2022-01-27 05:00:00,0.845,1032.3,2.7
2022-01-27 06:00:00,1.239,1032.4,3.7
2022-01-27 07:00:00,1.473,1032.5,3.3
2022-01-27 08:00:00,1.528,1032.5,3.7
2022-01-27 09:00:00,1.421,1032.3,3.3
2022-01-27 10:00:00,1.19,1032.4,3.4
2022-01-27 11:00:00,0.919,1032.5,3.6
2022-01-27 12:00:00,0.64,1032.8,3.3
2022-01-27 13:00:00,0.443,1032.7,3.2
2022-01-27 14:00:00,0.256,1032.4,3.2
2022-01-27 15:00:00,0.201,1032.2,3.4
2022-01-27 16:00:00,0.366,1031.7,3.0
2022-01-27 17:00:00,0.588,1031.0,3.2
2022-01-27 18:00:00,0.848,1029.5,3.0
2022-01-27 19:00:00,1.074,1028.0,3.8
2022-01-27 20:00:00,1.222,1027.0,3.7
2022-01-27 21:00:00,1.26,1026.4,3.7
2022-01-27 22:00:00,1.129,1025.9,3.2
2022-01-27 23:00:00,0.884,1026.1,3.3
2022-01-28 00:00:00,0.629,1026.1,3.1
2022-01-28 01:00:00,0.39,1025.1,3.3
2022-01-28 02:00:00,0.194,1025.1,2.6
2022-01-28 03:00:00,0.045,1024.9,3.0
2022-01-28 04:00:00,0.084,1024.6,3.3
2022-01-28 05:00:00,0.448,1024.0,3.2
2022-01-28 06:00:00,0.931,1023.4,3.1
2022-01-28 07:00:00,1.31,1022.8,3.6
2022-01-28 08:00:00,1.46,1022.2,3.6
2022-01-28 09:00:00,1.479,1021.7,3.5
2022-01-28 10:00:00,1.463,1021.5,3.2
2022-01-28 11:00:00,1.297,1021.3,3.5
2022-01-28 12:00:00,1.016,1021.5,3.5
2022-01-28 13:00:00,0.653,1021.9,3.6
2022-01-28 14:00:00,0.383,1021.5,3.4
2022-01-28 15:00:00,0.161,1021.5,3.4
2022-01-28 16:00:00,0.038,1021.2,3.4
2022-01-28 17:00:00,0.166,1020.6,3.4
2022-01-28 18:00:00,0.476,1019.8,3.2
2022-01-28 19:00:00,0.846,1019.0,3.2
2022-01-28 20:00:00,1.148,1018.5,3.7
2022-01-28 21:00:00,1.294,1018.3,3.8
2022-01-28 22:00:00,1.321,1017.8,3.7
2022-01-28 23:00:00,1.228,1017.2,3.8
2022-01-29 00:00:00,1.019,1017.4,3.8
2022-01-29 01:00:00,0.737,1017.2,3.8
2022-01-29 02:00:00,0.486,1017.0,3.6
2022-01-29 03:00:00,0.241,1015.1,3.4
2022-01-29 04:00:00,0.163,1014.3,3.5
2022-01-29 05:00:00,0.319,1013.4,3.4
2022-01-29 06:00:00,0.716,1012.0,3.3
2022-01-29 07:00:00,1.158,1011.2,3.1
2022-01-29 08:00:00,1.473,1009.9,3.4
2022-01-29 09:00:00,1.682,1007.8,3.6
2022-01-29 10:00:00,1.777,1007.2,3.5
2022-01-29 11:00:00,1.793,1006.3,3.3
2022-01-29 12:00:00,1.657,1005.5,3.2
2022-01-29 13:00:00,1.372,1006.3,3.4
2022-01-29 14:00:00,1.009,1006.1,3.4
2022-01-29 15:00:00,0.727,1006.0,3.2
2022-01-29 16:00:00,0.417,1006.1,3.2
2022-01-29 17:00:00,0.279,1005.3,3.0
2022-01-29 18:00:00,0.27,1003.6,2.9
2022-01-29 19:00:00,0.465,1003.0,2.7
2022-01-29 20:00:00,0.819,1003.3,2.6
2022-01-29 21:00:00,1.229,1003.4,2.8
2022-01-29 22:00:00,1.512,1003.8,3.1
2022-01-29 23:00:00,1.642,1004.4,2.8
2022-01-30 00:00:00,1.66,1005.1,2.6
2022-01-30 01:00:00,1.356,1006.5,3.0
2022-01-30 02:00:00,0.876,1007.9,2.8
2022-01-30 03:00:00,0.464,1009.1,2.9
2022-01-30 04:00:00,0.237,1010.3,2.8
2022-01-30 05:00:00,0.102,1010.5,2.6
2022-01-30 06:00:00,0.177,1011.0,2.7
2022-01-30 07:00:00,0.418,1011.6,2.6
2022-01-30 08:00:00,0.831,1012.1,2.4
2022-01-30 09:00:00,1.269,1012.5,3.1
2022-01-30 10:00:00,1.596,1013.1,3.0
2022-01-30 11:00:00,1.802,1013.9,2.6
2022-01-30 12:00:00,1.824,1015.7,2.5
2022-01-30 13:00:00,1.557,1016.7,2.4
2022-01-30 14:00:00,1.136,1017.3,2.7
2022-01-30 15:00:00,0.656,1017.4,2.6
2022-01-30 16:00:00,0.304,1017.8,2.5
2022-01-30 17:00:00,-0.011,1017.0,2.6
2022-01-30 18:00:00,-0.196,1016.2,2.7
2022-01-30 19:00:00,-0.072,1016.0,2.7
2022-01-30 20:00:00,0.3,1016.2,2.4
2022-01-30 21:00:00,0.664,1016.6,2.5
2022-01-30 22:00:00,0.964,1017.4,2.7
2022-01-30 23:00:00,1.148,1018.5,2.7
2022-01-31 00:00:00,1.235,1019.7,2.8
2022-01-31 01:00:00,1.092,1020.7,2.6
2022-01-31 02:00:00,0.789,1021.4,2.6
2022-01-31 03:00:00,0.357,1022.3,2.6
2022-01-31 04:00:00,0.007,1023.0,2.5
2022-01-31 05:00:00,-0.254,1023.0,2.4
2022-01-31 06:00:00,-0.39,1023.1,2.4
2022-01-31 07:00:00,-0.284,1023.4,2.3
2022-01-31 08:00:00,0.189,1023.7,2.0
2022-01-31 09:00:00,0.737,1024.0,2.2
2022-01-31 10:00:00,1.218,1024.5,2.3
2022-01-31 11:00:00,1.52,1025.5,2.6
2022-01-31 12:00:00,1.665,1026.1,2.4
2022-01-31 13:00:00,1.637,1027.0,2.4
2022-01-31 14:00:00,1.383,1027.9,2.8
2022-01-31 15:00:00,0.971,1028.6,2.6
2022-01-31 16:00:00,0.528,1029.2,2.7
2022-01-31 17:00:00,0.193,1029.1,2.6
2022-01-31 18:00:00,-0.084,1028.5,2.6
2022-01-31 19:00:00,-0.278,1028.3,2.7
2022-01-31 20:00:00,-0.136,1028.1,2.5
2022-01-31 21:00:00,0.333,1028.3,2.3
2022-01-31 22:00:00,0.812,1029.0,2.3
2022-01-31 23:00:00,1.233,1029.6,2.5
2022-02-01 00:00:00,1.44,1030.4,2.4
2022-02-01 01:00:00,1.478,1030.8,2.5
2022-02-01 02:00:00,1.286,1031.4,2.5
2022-02-01 03:00:00,0.935,1031.7,2.6
2022-02-01 04:00:00,0.515,1032.0,2.6
2022-02-01 05:00:00,0.25,1032.0,2.4
2022-02-01 06:00:00,0.05,1032.0,2.4
2022-02-01 07:00:00,-0.064,1032.3,2.3
2022-02-01 08:00:00,0.027,1032.7,2.3
2022-02-01 09:00:00,0.454,1032.9,2.1
2022-02-01 10:00:00,0.988,1033.3,2.1
2022-02-01 11:00:00,1.453,1033.6,2.3
2022-02-01 12:00:00,1.746,1034.1,2.4
2022-02-01 13:00:00,1.882,1035.2,2.2
2022-02-01 14:00:00,1.823,1035.4,2.3
2022-02-01 15:00:00,1.533,1035.4,2.7
2022-02-01 16:00:00,1.068,1035.5,2.6
2022-02-01 17:00:00,0.598,1035.0,2.6
2022-02-01 18:00:00,0.269,1034.5,2.6
2022-02-01 19:00:00,0.003,1033.6,2.7
2022-02-01 20:00:00,-0.093,1033.5,2.6
2022-02-01 21:00:00,0.159,1033.2,2.5
2022-02-01 22:00:00,0.596,1033.2,2.1
2022-02-01 23:00:00,1.035,1033.4,2.1
2022-02-02 00:00:00,1.414,1034.4,2.4
2022-02-02 01:00:00,1.667,1034.3,2.4
2022-02-02 02:00:00,1.665,1034.3,2.5
2022-02-02 03:00:00,1.44,1034.1,2.6
2022-02-02 04:00:00,1.028,1033.6,2.6
2022-02-02 05:00:00,0.627,1033.2,2.5
2022-02-02 06:00:00,0.368,1033.2,2.5
2022-02-02 07:00:00,0.153,1032.9,2.4
2022-02-02 08:00:00,0.008,1032.6,2.4
2022-02-02 09:00:00,0.152,1032.3,2.3
2022-02-02 10:00:00,0.585,1032.0,2.1
2022-02-02 11:00:00,1.12,1032.2,2.4
2022-02-02 12:00:00,1.521,1032.0,2.3
2022-02-02 13:00:00,1.778,1032.2,2.4
2022-02-02 14:00:00,1.901,1032.1,2.4
2022-02-02 15:00:00,1.79,1032.3,2.5
2022-02-02 16:00:00,1.42,1031.7,2.7
2022-02-02 17:00:00,0.919,1030.9,2.7
2022-02-02 18:00:00,0.492,1030.2,2.7
2022-02-02 19:00:00,0.163,1029.4,2.8
2022-02-02 20:00:00,-0.087,1029.2,2.7
2022-02-02 21:00:00,-0.153,1028.2,2.7
2022-02-02 22:00:00,0.161,1028.5,2.5
2022-02-02 23:00:00,0.656,1028.7,2.2
2022-02-03 00:00:00,1.131,1028.6,2.4
2022-02-03 01:00:00,1.444,1028.0,2.3
2022-02-03 02:00:00,1.619,1027.7,2.4
2022-02-03 03:00:00,1.559,1026.8,2.6
2022-02-03 04:00:00,1.275,1026.4,2.6
2022-02-03 05:00:00,0.878,1026.4,2.6
2022-02-03 06:00:00,0.535,1026.3,2.6
2022-02-03 07:00:00,0.289,1026.3,2.7
2022-02-03 08:00:00,0.07,1026.1,2.6
2022-02-03 09:00:00,-0.028,1025.6,2.5
2022-02-03 10:00:00,0.174,1025.5,2.4
2022-02-03 11:00:00,0.664,1025.8,2.3
2022-02-03 12:00:00,1.141,1026.2,2.4
2022-02-03 13:00:00,1.504,1026.1,2.4
2022-02-03 14:00:00,1.743,1026.2,2.5
2022-02-03 15:00:00,1.822,1025.9,2.6
2022-02-03 16:00:00,1.627,1025.4,2.7
2022-02-03 17:00:00,1.213,1024.2,2.8
2022-02-03 18:00:00,0.705,1023.1,2.8
2022-02-03 19:00:00,0.353,1022.9,2.7
2022-02-03 20:00:00,0.078,1021.9,2.8
2022-02-03 21:00:00,-0.114,1021.7,2.7
2022-02-03 22:00:00,-0.068,1021.5,2.6
2022-02-03 23:00:00,0.357,1020.9,2.5
2022-02-04 00:00:00,0.826,1020.0,2.3
2022-02-04 01:00:00,1.252,1019.6,2.4
2022-02-04 02:00:00,1.453,1018.7,2.5
2022-02-04 03:00:00,1.577,1017.5,2.6
2022-02-04 04:00:00,1.522,1016.8,2.7
2022-02-04 05:00:00,1.278,1015.9,2.8
2022-02-04 06:00:00,0.914,1014.7,2.8
2022-02-04 07:00:00,0.619,1013.8,2.8
2022-02-04 08:00:00,0.322,1012.6,2.8
2022-02-04 09:00:00,0.078,1011.8,2.8
2022-02-04 10:00:00,0.019,1011.1,2.8
2022-02-04 11:00:00,0.335,1010.5,2.6
2022-02-04 12:00:00,0.884,1010.2,2.6
2022-02-04 13:00:00,1.328,1011.2,2.6
2022-02-04 14:00:00,1.527,1012.4,2.5
2022-02-04 15:00:00,1.646,1012.8,2.8
2022-02-04 16:00:00,1.575,1013.0,2.8
2022-02-04 17:00:00,1.3,1011.6,2.8
2022-02-04 18:00:00,0.924,1012.4,2.9
2022-02-04 19:00:00,0.535,1011.4,2.9
2022-02-04 20:00:00,0.211,1011.6,2.8
2022-02-04 21:00:00,-0.01,1012.8,2.8
2022-02-04 22:00:00,-0.163,1013.1,2.7
2022-02-04 23:00:00,-0.052,1014.4,2.5
2022-02-05 00:00:00,0.401,1015.3,2.4
2022-02-05 01:00:00,0.859,1016.1,2.3
2022-02-05 02:00:00,1.162,1016.5,2.3
2022-02-05 03:00:00,1.418,1016.5,2.5
2022-02-05 04:00:00,1.534,1016.7,2.6
2022-02-05 05:00:00,1.494,1016.8,2.5
2022-02-05 06:00:00,1.181,1016.1,2.5
2022-02-05 07:00:00,0.735,1016.3,2.6
2022-02-05 08:00:00,0.363,1016.6,2.6
2022-02-05 09:00:00,0.161,1017.3,2.4
2022-02-05 10:00:00,0.095,1017.8,2.3
2022-02-05 11:00:00,0.131,1019.3,2.3
2022-02-05 12:00:00,0.402,1020.2,2.2
2022-02-05 13:00:00,0.653,1021.7,2.3
2022-02-05 14:00:00,0.944,1023.4,2.4
2022-02-05 15:00:00,1.15,1024.2,2.5
2022-02-05 16:00:00,1.313,1024.7,2.4
2022-02-05 17:00:00,1.234,1025.0,2.5
2022-02-05 18:00:00,0.969,1026.1,2.2
2022-02-05 19:00:00,0.605,1027.0,2.2
2022-02-05 20:00:00,0.237,1027.7,2.3
2022-02-05 21:00:00,-0.036,1028.7,2.3
2022-02-05 22:00:00,-0.205,1029.9,2.3
2022-02-05 23:00:00,-0.285,1031.4,2.0
2022-02-06 00:00:00,-0.034,1032.7,2.1
2022-02-06 01:00:00,0.353,1033.1,1.7
2022-02-06 02:00:00,0.712,1034.4,2.2
2022-02-06 03:00:00,0.952,1034.5,2.4
2022-02-06 04:00:00,1.145,1035.1,2.0
2022-02-06 05:00:00,1.31,1035.6,2.1
2022-02-06 06:00:00,1.273,1035.8,2.2
2022-02-06 07:00:00,1.002,1035.7,2.1
2022-02-06 08:00:00,0.594,1035.7,2.2
2022-02-06 09:00:00,0.314,1036.2,1.5
2022-02-06 10:00:00,0.167,1036.5,1.7
2022-02-06 11:00:00,0.121,1037.3,1.9
2022-02-06 12:00:00,0.269,1037.9,1.8
2022-02-06 13:00:00,0.587,1038.5,1.7
2022-02-06 14:00:00,0.911,1038.9,2.0
2022-02-06 15:00:00,1.151,1039.0,2.4
2022-02-06 16:00:00,1.304,1038.7,2.1
2022-02-06 17:00:00,1.38,1037.8,2.2
2022-02-06 18:00:00,1.339,1036.6,2.5
2022-02-06 19:00:00,1.079,1035.8,2.5
2022-02-06 20:00:00,0.724,1035.1,2.5
2022-02-06 21:00:00,0.375,1034.8,2.4
2022-02-06 22:00:00,0.177,1034.5,2.4
2022-02-06 23:00:00,0.111,1034.2,2.4
2022-02-07 00:00:00,0.245,1033.9,2.1
2022-02-07 01:00:00,0.51,1033.7,2.1
2022-02-07 02:00:00,0.77,1033.2,2.2
2022-02-07 03:00:00,0.999,1032.9,2.5
2022-02-07 04:00:00,1.196,1033.0,2.4
2022-02-07 05:00:00,1.404,1032.4,2.2
2022-02-07 06:00:00,1.507,1031.5,2.5
2022-02-07 07:00:00,1.326,1030.8,2.4
2022-02-07 08:00:00,1.023,1030.2,2.3
2022-02-07 09:00:00,0.679,1029.6,2.3
2022-02-07 10:00:00,0.443,1029.2,2.2
2022-02-07 11:00:00,0.299,1028.7,2.1
2022-02-07 12:00:00,0.271,1028.8,2.2
2022-02-07 13:00:00,0.443,1028.6,2.1
2022-02-07 14:00:00,0.756,1028.0,2.1
2022-02-07 15:00:00,1.033,1027.6,2.2
2022-02-07 16:00:00,1.202,1026.7,2.5
2022-02-07 17:00:00,1.213,1025.1,2.4
2022-02-07 18:00:00,1.223,1023.7,2.3
2022-02-07 19:00:00,1.169,1022.1,2.2
2022-02-07 20:00:00,0.985,1022.3,2.3
2022-02-07 21:00:00,0.725,1020.9,2.3
2022-02-07 22:00:00,0.484,1020.8,2.3
2022-02-07 23:00:00,0.359,1020.7,2.3
2022-02-08 00:00:00,0.246,1019.9,2.3
2022-02-08 01:00:00,0.325,1019.5,2.1
2022-02-08 02:00:00,0.555,1018.7,2.2
2022-02-08 03:00:00,0.824,1017.7,2.1
2022-02-08 04:00:00,1.115,1016.2,2.1
2022-02-08 05:00:00,1.357,1014.9,2.2
2022-02-08 06:00:00,1.515,1014.0,2.2
2022-02-08 07:00:00,1.496,1013.3,2.4
2022-02-08 08:00:00,1.297,1012.4,2.2
2022-02-08 09:00:00,1.041,1012.3,2.3
2022-02-08 10:00:00,0.734,1012.4,2.2
2022-02-08 11:00:00,0.612,1012.5,1.9
2022-02-08 12:00:00,0.5,1013.2,2.1
2022-02-08 13:00:00,0.485,1013.9,2.2
2022-02-08 14:00:00,0.598,1014.1,2.1
2022-02-08 15:00:00,0.731,1013.9,2.2
2022-02-08 16:00:00,0.92,1013.7,2.2
2022-02-08 17:00:00,1.065,1012.7,2.7
2022-02-08 18:00:00,1.175,1012.2,2.5
2022-02-08 19:00:00,1.197,1012.8,2.4
2022-02-08 20:00:00,1.056,1013.6,2.3
2022-02-08 21:00:00,0.791,1014.5,2.1
2022-02-08 22:00:00,0.478,1015.0,2.0
2022-02-08 23:00:00,0.28,1016.0,2.1
2022-02-09 00:00:00,0.181,1016.7,2.1
2022-02-09 01:00:00,0.195,1017.3,2.2
2022-02-09 02:00:00,0.268,1017.8,2.1
2022-02-09 03:00:00,0.447,1018.1,2.2
2022-02-09 04:00:00,0.68,1018.2,2.1
2022-02-09 05:00:00,0.901,1018.3,2.2
2022-02-09 06:00:00,1.063,1018.5,2.2
2022-02-09 07:00:00,1.13,1018.7,2.3
2022-02-09 08:00:00,1.098,1018.8,1.9
2022-02-09 09:00:00,0.978,1018.8,1.5
2022-02-09 10:00:00,0.747,1018.6,2.1
2022-02-09 11:00:00,0.547,1019.1,1.9
2022-02-09 12:00:00,0.409,1019.4,1.8
2022-02-09 13:00:00,0.329,1020.3,2.0
2022-02-09 14:00:00,0.333,1020.7,2.1
2022-02-09 15:00:00,0.412,1020.0,2.0
2022-02-09 16:00:00,0.533,1019.4,2.0
2022-02-09 17:00:00,0.711,1018.6,2.1
2022-02-09 18:00:00,0.891,1017.5,2.3
2022-02-09 19:00:00,1.037,1016.7,2.4
2022-02-09 20:00:00,1.106,1016.0,2.3
2022-02-09 21:00:00,0.99,1015.8,2.1
2022-02-09 22:00:00,0.773,1015.4,2.1
2022-02-09 23:00:00,0.578,1015.3,2.1
2022-02-10 00:00:00,0.461,1015.5,2.2
2022-02-10 01:00:00,0.384,1015.3,2.2
2022-02-10 02:00:00,0.338,1015.1,2.1
2022-02-10 03:00:00,0.386,1014.8,2.3
2022-02-10 04:00:00,0.572,1014.2,2.2
2022-02-10 05:00:00,0.827,1013.6,2.3
2022-02-10 06:00:00,1.132,1012.9,2.4
2022-02-10 07:00:00,1.29,1012.5,2.3
2022-02-10 08:00:00,1.299,1012.3,2.4
2022-02-10 09:00:00,1.194,1012.2,2.3
2022-02-10 10:00:00,1.027,1011.3,2.2
2022-02-10 11:00:00,0.871,1011.4,2.3
2022-02-10 12:00:00,0.651,1011.9,2.2
2022-02-10 13:00:00,0.545,1012.2,2.2
2022-02-10 14:00:00,0.412,1012.1,2.3
2022-02-10 15:00:00,0.397,1011.8,2.4
2022-02-10 16:00:00,0.464,1011.5,2.4
2022-02-10 17:00:00,0.592,1010.7,2.4
2022-02-10 18:00:00,0.719,1010.1,2.4
2022-02-10 19:00:00,0.888,1010.2,2.5
2022-02-10 20:00:00,1.022,1010.6,2.6
2022-02-10 21:00:00,1.11,1010.8,2.6
2022-02-10 22:00:00,1.017,1011.1,2.5
2022-02-10 23:00:00,0.857,1011.9,2.5
2022-02-11 00:00:00,0.681,1013.4,2.4
2022-02-11 01:00:00,0.536,1014.2,2.5
2022-02-11 02:00:00,0.435,1014.3,2.5
2022-02-11 03:00:00,0.382,1014.9,2.6
2022-02-11 04:00:00,0.451,1014.7,2.6
2022-02-11 05:00:00,0.679,1014.8,2.5
2022-02-11 06:00:00,0.973,1015.0,2.7
2022-02-11 07:00:00,1.223,1015.1,2.6
2022-02-11 08:00:00,1.315,1015.3,2.7
2022-02-11 09:00:00,1.307,1015.4,2.7
2022-02-11 10:00:00,1.225,1015.6,2.6
2022-02-11 11:00:00,1.118,1016.2,2.5
2022-02-11 12:00:00,0.936,1016.6,2.8
2022-02-11 13:00:00,0.703,1017.2,2.3
2022-02-11 14:00:00,0.512,1017.0,2.7
2022-02-11 15:00:00,0.378,1017.0,2.7
2022-02-11 16:00:00,0.339,1016.7,2.8
2022-02-11 17:00:00,0.444,1015.9,2.8
2022-02-11 18:00:00,0.614,1014.7,2.8
2022-02-11 19:00:00,0.838,1013.9,2.9
2022-02-11 20:00:00,0.976,1013.2,2.8
2022-02-11 21:00:00,1.105,1012.7,3.0
2022-02-11 22:00:00,1.169,1012.5,3.0
2022-02-11 23:00:00,1.14,1013.1,2.8
2022-02-12 00:00:00,0.984,1013.3,2.9
2022-02-12 01:00:00,0.772,1013.3,2.9
2022-02-12 02:00:00,0.558,1012.9,2.9
2022-02-12 03:00:00,0.432,1012.6,2.9
2022-02-12 04:00:00,0.388,1012.1,3.0
2022-02-12 05:00:00,0.534,1011.8,2.9
2022-02-12 06:00:00,0.809,1011.5,3.1
2022-02-12 07:00:00,1.128,1011.3,3.0
2022-02-12 08:00:00,1.31,1011.0,3.0
2022-02-12 09:00:00,1.347,1010.9,3.2
2022-02-12 10:00:00,1.311,1011.6,3.1
2022-02-12 11:00:00,1.222,1011.6,3.1
2022-02-12 12:00:00,1.09,1012.0,3.2
2022-02-12 13:00:00,0.859,1012.8,3.2
2022-02-12 14:00:00,0.627,1013.4,3.1
2022-02-12 15:00:00,0.431,1013.6,3.2
2022-02-12 16:00:00,0.262,1013.9,3.4
2022-02-12 17:00:00,0.162,1013.8,3.5
2022-02-12 18:00:00,0.254,1013.9,3.5
2022-02-12 19:00:00,0.457,1014.1,3.4
2022-02-12 20:00:00,0.722,1014.4,3.5
2022-02-12 21:00:00,0.907,1015.4,3.4
2022-02-12 22:00:00,0.98,1016.4,3.2
2022-02-12 23:00:00,1.036,1017.1,3.2
2022-02-13 00:00:00,0.986,1018.6,3.2
2022-02-13 01:00:00,0.812,1019.1,3.2
2022-02-13 02:00:00,0.521,1019.6,3.2
2022-02-13 03:00:00,0.275,1019.9,3.3
2022-02-13 04:00:00,0.18,1019.7,3.3
2022-02-13 05:00:00,0.219,1020.4,3.3
2022-02-13 06:00:00,0.466,1020.1,3.3
2022-02-13 07:00:00,0.737,1020.5,3.3
2022-02-13 08:00:00,1.047,1020.4,3.5
2022-02-13 09:00:00,1.179,1021.1,3.5
2022-02-13 10:00:00,1.299,1021.9,3.5
2022-02-13 11:00:00,1.353,1021.6,3.4
2022-02-13 12:00:00,1.271,1021.7,3.7
2022-02-13 13:00:00,1.08,1022.4,3.5
2022-02-13 14:00:00,0.842,1022.4,3.6
2022-02-13 15:00:00,0.623,1022.2,3.3
2022-02-13 16:00:00,0.463,1021.5,3.4
2022-02-13 17:00:00,0.305,1020.8,3.3
2022-02-13 18:00:00,0.195,1019.2,3.3
2022-02-13 19:00:00,0.315,1018.4,3.3
2022-02-13 20:00:00,0.591,1017.7,3.3
2022-02-13 21:00:00,0.873,1017.9,3.3
2022-02-13 22:00:00,1.111,1017.6,3.9
2022-02-13 23:00:00,1.216,1017.8,3.4
2022-02-14 00:00:00,1.237,1017.8,3.5
2022-02-14 01:00:00,1.105,1017.8,3.3
2022-02-14 02:00:00,0.868,1018.5,3.3
2022-02-14 03:00:00,0.55,1018.3,3.3
2022-02-14 04:00:00,0.363,1018.1,3.2
2022-02-14 05:00:00,0.275,1017.7,3.3
2022-02-14 06:00:00,0.311,1017.6,3.0
2022-02-14 07:00:00,0.51,1017.8,3.3
2022-02-14 08:00:00,0.756,1017.7,3.4
2022-02-14 09:00:00,1.035,1017.9,3.3
2022-02-14 10:00:00,1.256,1018.4,3.6
2022-02-14 11:00:00,1.366,1018.9,3.5
2022-02-14 12:00:00,1.373,1019.8,3.5
2022-02-14 13:00:00,1.235,1020.5,3.3
2022-02-14 14:00:00,1.005,1021.3,2.7
2022-02-14 15:00:00,0.733,1021.6,2.9
2022-02-14 16:00:00,0.393,1021.8,3.0
